genre_id,genre_name
1437,Comedy
1438,"Horror, Mystery"
1439,"Action, Drama, Mystery"
1440,"Animation, Adventure, Comedy"
1441,"Biography, Crime, Drama"
1443,"Comedy, Drama, Romance"
1444,"Comedy, Crime, Drama"
1445,"Comedy, Romance"
1446,"Comedy, Drama, Romance"
1447,"Action, Drama, Sci-Fi"
1448,"Comedy, Drama, Family"
1449,"Adventure, Drama, Family"
1450,"Adventure, Comedy, Fantasy"
1451,"Animation, Drama, Family"
1452,"Action, Crime, Drama"
1453,"Comedy, Family"
1455,"Comedy, Romance"
1456,"Drama, Romance, Thriller"
1457,"Action, Adventure, Family"
1458,"Action, Horror, Thriller"
1459,"Action, Crime, Thriller"
1461,"Comedy, Drama, Fantasy"
1462,"Comedy, Drama, Fantasy"
1463,Comedy
1464,"Comedy, Romance"
1466,"Comedy, Fantasy, Romance"
1467,"Comedy, Drama"
1468,"Comedy, Drama"
1470,"Comedy, Family"
1471,"Action, Adventure, Comedy"
1472,"Drama, Family"
1473,"Comedy, Romance"
1474,"Drama, Fantasy, Thriller"
1475,Comedy
1476,"Horror, Mystery, Thriller"
1477,"Animation, Adventure, Comedy"
1478,Horror
1479,"Horror, Mystery, Thriller"
1480,"Comedy, Crime, Romance"
1481,"Drama, Music, Romance"
1482,"Action, Sci-Fi, Thriller"
1483,"Action, Thriller"
1484,"Biography, Drama, History"
1485,"Crime, Drama, Mystery"
1487,"Documentary, Short"
1488,"Action, Adventure, Comedy"
1489,"Comedy, Romance"
1491,"Biography, Comedy, Crime"
1492,"Crime, Horror, Thriller"
1493,"Comedy, War"
1494,"Comedy, Drama, Romance"
1495,Documentary
1496,"Biography, Drama, Music"
1497,"Action, Sci-Fi, Thriller"
1498,"Animation, Action, Adventure"
1499,"Comedy, Drama, Romance"
1500,"Crime, Thriller"
1501,"Action, Drama, History"
1502,"Drama, Fantasy, Horror"
1503,"Action, Drama, Thriller"
1504,"Horror, Mystery, Thriller"
1505,"Horror, Mystery, Sci-Fi"
1506,"Action, Comedy, Music"
1507,"Action, Crime, Drama"
1508,"Adventure, Comedy, Family"
1509,"Comedy, Crime, Drama"
1510,"Action, Crime, Drama"
1511,"Drama, Romance"
1513,"Animation, Adventure, Comedy"
1514,"Adventure, Comedy, Family"
1515,"Action, Sci-Fi, Thriller"
1516,"Drama, Musical, Romance"
1517,"Animation, Action, Adventure"
1519,"Comedy, Fantasy, Romance"
1520,"Adventure, Family, Fantasy"
1523,"Comedy, Romance"
1524,"Comedy, Drama, Family"
1525,"Comedy, Horror"
1526,"Comedy, Drama, Romance"
1527,"Action, Crime, Thriller"
1528,"Drama, Mystery, Thriller"
1529,Comedy
1530,"Animation, Adventure, Comedy"
1531,"Drama, Mystery, Thriller"
1532,"Comedy, Romance"
1533,"Documentary, Crime, History"
1534,"Adventure, Biography, Drama"
1535,"Action, Adventure, Fantasy"
1536,"Drama, Sport"
1537,"Crime, Drama, Mystery"
1538,Drama
1539,"Action, Crime, Thriller"
1540,"Comedy, Drama"
1541,"Horror, Mystery"
1542,"Biography, Drama, History"
1543,"Comedy, Crime, Romance"
1545,"Drama, Romance"
1546,"Action, Horror, Mystery"
1548,"Action, Comedy, Crime"
1549,"Adventure, Comedy, Drama"
1550,"Action, Adventure, Fantasy"
1551,"Comedy, Drama"
1552,"Adventure, Drama"
1553,"Drama, Romance"
1554,"Action, Crime, Drama"
1555,"Action, Crime, Fantasy"
1557,Drama
1558,"Comedy, Drama, Music"
1559,"Horror, Thriller"
1560,"Adventure, Comedy, Fantasy"
1561,"Biography, Comedy, Drama"
1562,"Comedy, Drama"
1563,"Comedy, Romance"
1564,"Biography, Drama"
1565,"Comedy, Romance"
1566,"Comedy, Drama, Family"
1567,"Drama, Romance, Thriller"
1568,"Drama, Mystery, Sci-Fi"
1569,"Comedy, Romance"
1571,"Biography, Drama, Romance"
1572,"Documentary, News"
1573,"Documentary, Comedy"
1576,"Action, Adventure, Comedy"
1577,"Drama, Romance"
1580,"Comedy, Romance"
1581,"Adventure, Biography, Comedy"
1582,"Adventure, Crime, Drama"
1584,Comedy
1585,"Comedy, Drama, Romance"
1586,"Drama, History, Mystery"
1587,Drama
1591,"Crime, Drama"
1593,"Drama, Family"
1595,"Comedy, Drama, Romance"
1598,"Drama, Music"
1600,Comedy
1601,"Crime, Drama, History"
1602,"Documentary, Sport"
1605,"Comedy, Drama, Romance"
1609,"Drama, Sport"
1611,"Crime, Drama, Thriller"
1612,"Documentary, Biography, Sport"
1614,"Comedy, Drama, Romance"
1615,"Action, Adventure, Comedy"
1616,"Comedy, Drama"
1617,"Documentary, Biography, Sport"
1619,Drama
1620,Drama
1621,"Documentary, Biography, Crime"
1622,"Drama, Music, Musical"
1624,"Action, Crime, Thriller"
1629,"Adventure, Comedy, Drama"
1632,Drama
1633,"Adventure, Comedy, Crime"
1635,Drama
1636,Drama
1637,"Drama, History"
1638,"Comedy, Drama"
1639,"Comedy, Drama"
1642,Drama
1644,"Comedy, Romance"
1646,Drama
1647,"Biography, Drama, Romance"
1648,"Action, Biography, Crime"
1649,"Biography, Drama, Sport"
1650,"Crime, Drama, Mystery"
1652,"Comedy, Drama, Romance"
1653,"Drama, Horror, Thriller"
1654,Drama
1657,Drama
1659,"Comedy, Drama, Fantasy"
1660,"Action, Crime, Thriller"
1661,"Crime, Drama, Thriller"
1662,Drama
1663,"Comedy, Drama, Romance"
1664,"Comedy, Drama"
1666,"Crime, Drama, Thriller"
1667,"Crime, Drama, Romance"
1670,"Drama, Romance"
1671,"Biography, Drama, History"
1672,Documentary
1675,Drama
1682,"Action, Comedy"
1683,"Biography, Drama"
1684,"Documentary, Biography"
1685,"Comedy, Crime, Drama"
1686,"Comedy, Drama, Music"
1688,"Comedy, Drama"
1690,"Documentary, Music"
1691,"Biography, Crime, Drama"
1692,"Crime, Drama, Romance"
1697,"Comedy, Drama"
1699,Drama
1709,"Drama, Mystery, Thriller"
1710,"Action, Biography, Drama"
1714,"Documentary, Musical"
1715,"Crime, Drama, Thriller"
1718,"Drama, History, War"
1723,"Drama, History, War"
1724,"Drama, Family"
1726,"Adventure, Comedy, Sci-Fi"
1727,"Animation, Adventure, Comedy"
1731,"Drama, Romance"
1732,"Comedy, Drama, Romance"
1734,"Action, Biography, Crime"
1735,"Comedy, Horror, Sci-Fi"
1736,"Drama, Romance"
1737,"Comedy, Drama, Romance"
1738,Documentary
1739,Action
1741,"Horror, Mystery"
1742,"Drama, Mystery, Thriller"
1748,"Drama, Romance"
1749,"Comedy, Crime, Mystery"
1750,"Adventure, Comedy, Drama"
1751,"Drama, Romance, Sci-Fi"
1755,Drama
1756,Drama
1757,Comedy
1759,"Drama, Romance"
1761,Comedy
1762,"Drama, Romance"
1763,Drama
1767,Documentary
1771,"Comedy, Drama"
1773,"Horror, Thriller"
1774,Drama
1775,"Animation, Drama, Fantasy"
1780,"Drama, Romance"
1781,"Comedy, Fantasy, Horror"
1782,Documentary
1783,"Comedy, Fantasy, Musical"
1784,"Comedy, Drama"
1788,Documentary
1789,Comedy
1794,Documentary
1795,"Drama, Romance, Thriller"
1797,"Comedy, Drama, Romance"
1799,"Comedy, Drama"
1802,"Crime, Drama, Mystery"
1803,"Documentary, Biography"
1806,Documentary
1807,Drama
1810,"Animation, Comedy, Fantasy"
1813,"Crime, Drama, Mystery"
1820,"Comedy, Crime, Romance"
1821,"Documentary, Adventure, Comedy"
1823,"Drama, Romance, War"
1828,Comedy
1831,"Comedy, Drama"
1832,"Crime, Drama, Horror"
1835,"Comedy, Drama"
1838,"Drama, Romance"
1839,Drama
1843,"Adventure, Comedy, Drama"
1844,"Animation, Adventure, Comedy"
1845,"Drama, Thriller"
1846,"Animation, Adventure, Comedy"
1847,"Comedy, Family"
1853,"Crime, Drama, Thriller"
1860,Documentary
1862,"Drama, Romance"
1863,"Drama, Romance"
1864,"Comedy, Drama, Horror"
1865,"Drama, Fantasy, Thriller"
1866,"Comedy, Romance"
1871,"Action, Adventure, Sci-Fi"
1872,Drama
1874,"Drama, Romance"
1877,"Animation, Adventure, Comedy"
1878,"Adventure, Family, Fantasy"
1879,"Action, Adventure, Sci-Fi"
1880,"Action, Adventure, Drama"
1881,"Action, Adventure, Sci-Fi"
1882,"Animation, Adventure, Comedy"
1883,"Animation, Adventure, Comedy"
1884,"Animation, Action, Adventure"
1885,"Animation, Adventure, Comedy"
1888,"Drama, Western"
1889,"Action, Adventure, Fantasy"
1890,Comedy
1891,"Comedy, Romance"
1892,"Animation, Action, Comedy"
1893,"Biography, Drama, History"
1894,"Action, Adventure, Family"
1895,"Mystery, Thriller"
1896,"Action, Comedy, Crime"
1897,"Action, Thriller"
1898,"Documentary, Action, Comedy"
1899,"Comedy, Romance"
1900,"Drama, Thriller"
1901,"Action, Adventure, Drama"
1902,"Action, Adventure, Thriller"
1903,"Comedy, Drama"
1904,"Animation, Adventure, Comedy"
1905,"Comedy, Crime, Romance"
1906,"Biography, Drama"
1907,"Comedy, Drama, Romance"
1908,"Action, Adventure, Drama"
1909,"Biography, Drama, Sport"
1910,"Crime, Drama, Thriller"
1911,"Action, Comedy, Crime"
1913,"Horror, Mystery"
1914,"Action, Thriller"
1915,"Biography, Drama, Romance"
1916,"Drama, Mystery, Romance"
1917,"Action, Adventure, Thriller"
1918,"Action, Adventure, Comedy"
1919,Comedy
1920,"Action, Thriller"
1921,"Action, Comedy, Romance"
1922,"Comedy, Drama, Family"
1923,"Action, Adventure, Family"
1925,"Drama, Music, Romance"
1926,"Drama, Fantasy, Horror"
1927,"Comedy, Music"
1928,"Action, Adventure, Horror"
1929,"Comedy, Drama, Romance"
1930,"Comedy, Family, Fantasy"
1931,"Biography, Drama, Family"
1932,"Comedy, Drama, Romance"
1933,"Action, Crime, Thriller"
1934,"Animation, Action, Adventure"
1935,"Comedy, Drama, Romance"
1936,"Adventure, Comedy, Drama"
1937,Documentary
1938,"Action, Adventure, Sci-Fi"
1940,"Action, Comedy, Crime"
1941,"Action, Comedy, Romance"
1942,"Crime, Horror, Mystery"
1943,"Action, Comedy, Crime"
1944,"Comedy, Drama, Family"
1945,"Action, Crime, Drama"
1946,"Adventure, Comedy, Family"
1947,Comedy
1948,"Drama, Music, Romance"
1949,"Horror, Mystery, Thriller"
1950,"Action, Fantasy, Horror"
1951,"Drama, Music, Musical"
1952,"Horror, Mystery, Thriller"
1953,Drama
1954,"Comedy, Romance"
1955,"Comedy, Horror"
1956,"Action, Crime, Drama"
1957,"Action, Drama, Thriller"
1958,"Horror, Mystery, Thriller"
1959,"Comedy, Family"
1960,"Action, Comedy, Fantasy"
1961,"Drama, Fantasy, Romance"
1962,"Comedy, Romance"
1963,"Comedy, Romance"
1964,"Drama, Fantasy, Romance"
1965,"Comedy, Drama, Romance"
1967,"Action, Adventure, Fantasy"
1968,"Comedy, Family, Fantasy"
1969,"Comedy, Drama, Romance"
1970,"Action, Crime, Drama"
1971,"Action, Crime, Thriller"
1972,"Comedy, Drama, Family"
1973,"Comedy, Romance"
1974,"Comedy, Romance"
1975,"Comedy, Fantasy, Horror"
1976,Comedy
1977,"Action, Comedy, Family"
1978,"Action, Crime, Thriller"
1979,"Action, Adventure, Crime"
1980,"Action, Crime, Drama"
1981,"Comedy, Romance, Sport"
1982,"Action, Sci-Fi, Thriller"
1983,"Action, Crime, Drama"
1984,"Comedy, Drama, Romance"
1985,"Comedy, Romance"
1986,"Drama, Music"
1988,"Drama, Romance"
1989,"Biography, Drama"
1990,"Comedy, Romance"
1991,"Comedy, Family"
1992,"Drama, Horror, Sci-Fi"
1993,"Crime, Drama, Mystery"
1994,"Comedy, Drama, Romance"
1995,"Horror, Mystery, Thriller"
1996,"Action, Sci-Fi, Thriller"
1997,"Horror, Mystery, Thriller"
1998,Drama
1999,"Drama, Fantasy, Horror"
2000,"Action, Drama, Fantasy"
2001,"Drama, Romance"
2002,"Biography, Drama, Thriller"
2003,"Drama, Mystery"
2004,"Action, Comedy"
2005,"Comedy, Drama, Romance"
2007,"Drama, Mystery, War"
2008,"Biography, Crime, Drama"
2009,"Comedy, Drama"
2010,"Biography, Drama, Romance"
2011,"Drama, Mystery"
2012,Documentary
2013,"Drama, Mystery, Romance"
2014,"Comedy, Drama, Romance"
2016,"Action, Fantasy, Western"
2017,"Crime, Drama, Thriller"
2018,"Documentary, Biography"
2019,"Biography, Drama, Music"
2020,"Comedy, Drama, Romance"
2021,"Documentary, Crime"
2022,"Comedy, Drama, Romance"
2023,Drama
2024,"Comedy, Drama"
2025,Drama
2026,"Biography, Drama, Music"
2028,"Comedy, Drama, Romance"
2030,"Comedy, Drama"
2031,"Drama, Mystery, Romance"
2032,"Documentary, Biography, Comedy"
2033,"Drama, Family"
2035,"Drama, Romance, Sci-Fi"
2037,"Animation, Drama, Fantasy"
2038,Drama
2039,"Crime, Drama"
2040,"Biography, Comedy, Crime"
2041,"Biography, Comedy, Crime"
2042,"Action, Crime, Drama"
2044,"Comedy, Drama"
2045,"Comedy, Drama, Romance"
2046,"Action, Drama, Romance"
2047,"Drama, Romance"
2048,"Comedy, Drama"
2049,"Biography, Drama, Music"
2055,"Drama, Romance"
2056,"Biography, Comedy, Drama"
2057,"Comedy, Drama, Family"
2059,Drama
2060,"Drama, Mystery, Thriller"
2061,"Crime, Drama"
2063,"Comedy, Drama, Music"
2067,Drama
2070,"Comedy, Drama"
2074,"Animation, Adventure, Family"
2077,"Comedy, Drama"
2078,"Crime, Drama"
2079,"Adventure, Biography, Drama"
2082,"Documentary, Sport"
2083,"Crime, Drama, Mystery"
2084,"Drama, Romance"
2085,"Comedy, Drama, Romance"
2086,"Action, Biography, Crime"
2087,"Crime, Drama, Mystery"
2088,"Drama, Mystery, Romance"
2089,"Comedy, Crime, Thriller"
2090,"Drama, Romance"
2096,"Drama, Romance"
2099,Comedy
2100,"Comedy, Drama"
2105,"Comedy, Drama, Music"
2106,"Comedy, Drama"
2108,"Comedy, Drama, Romance"
2110,Drama
2111,"Drama, War"
2113,"Biography, Drama, Romance"
2114,"Drama, Fantasy"
2116,"Adventure, Drama, Romance"
2117,Comedy
2120,"Biography, Crime, Drama"
2126,"Comedy, Drama"
2127,"Comedy, Drama, Fantasy"
2129,"Action, Biography, Crime"
2130,Documentary
2132,Documentary
2134,"Animation, Drama"
2135,"Animation, Adventure, Comedy"
2139,Thriller
2140,"Crime, Drama, Thriller"
2149,"Drama, Sport"
2150,Documentary
2151,"Action, Family, Fantasy"
2152,"Comedy, Drama"
2153,Documentary
2156,"Action, Crime, Drama"
2158,Horror
2159,"Documentary, Biography, Comedy"
2160,"Comedy, Drama"
2161,Documentary
2162,"Crime, Drama, Thriller"
2165,"Crime, Thriller"
2169,Drama
2170,"Crime, Drama, Mystery, Thriller"
2175,Drama
2177,"Biography, Comedy, Drama"
2180,"Action, Adventure, Drama"
2181,"Action, Adventure, Comedy"
2183,"Drama, Romance"
2184,"Action, Drama, History"
2185,Documentary
2186,"Drama, Romance"
2187,Romance
2188,"Comedy, Drama, Musical"
2191,"Drama, Sport"
2192,"Drama, Thriller"
2193,"Documentary, Comedy, Drama"
2194,Drama
2195,"Action, Comedy, Crime"
2197,"Drama, Mystery, Thriller"
2198,"Crime, Drama, Thriller"
2201,"Drama, Romance"
2202,Documentary
2204,"Comedy, Romance"
2205,Documentary
2206,"Documentary, Biography"
2208,"Horror, Thriller"
2211,"Comedy, Crime"
2214,Drama
2215,"Documentary, Drama, History"
2216,"Animation, Action, Adventure"
2220,"Crime, Drama"
2221,"Comedy, Crime, Drama"
2231,Documentary
2232,"Action, Comedy, Horror"
2233,"Documentary, Drama"
2235,"Comedy, Drama, Fantasy"
2240,"Drama, Fantasy"
2241,"Comedy, Drama"
2244,"Comedy, Crime, Drama"
2247,"Comedy, Thriller"
2253,"Drama, History, War"
2254,"Action, Crime, Thriller"
2256,Drama
2258,"Drama, Fantasy, Romance"
2259,"Comedy, Drama"
2261,Drama
2262,Documentary
2263,"Drama, Mystery, Thriller"
2266,"Action, Adventure, Drama"
2269,"Comedy, Drama"
2272,Documentary
2278,Drama
2280,Documentary
2283,Drama
2285,"Comedy, Drama"
2287,"Documentary, Biography"
2288,"Comedy, Drama, Horror"
2289,Drama
2292,"Comedy, Drama"
2294,Drama
2303,Documentary
2304,"Action, Comedy, Crime"
2307,"Documentary, Biography, History"
2308,"Comedy, Drama"
2311,"Drama, Mystery, Thriller"
2315,Comedy
2319,Drama
2320,"Comedy, Romance"
2321,"Drama, Romance"
2323,"Drama, Music"
2324,"Crime, Drama"
2325,Drama
2330,"Drama, Romance"
2332,"Crime, Drama"
2333,Drama
2334,"Comedy, Drama, Romance"
2335,"Drama, Romance"
2337,"Comedy, Drama"
2338,"Action, Crime, Thriller"
2342,"Action, Adventure, Sci-Fi"
2343,"Adventure, Drama, Fantasy"
2344,Comedy
2345,"Action, Adventure, Fantasy"
2346,"Action, Adventure, Crime"
2347,"Action, Adventure, Thriller"
2348,"Animation, Adventure, Comedy"
2349,"Action, Adventure, Mystery"
2350,"Action, Adventure, Fantasy"
2351,"Action, Drama, Sci-Fi"
2352,"Action, Adventure, Sci-Fi"
2353,Drama
2354,"Comedy, Romance"
2355,"Animation, Action, Adventure"
2356,"Animation, Adventure, Comedy"
2358,"Animation, Adventure, Comedy"
2359,"Animation, Adventure, Comedy"
2360,"Animation, Adventure, Comedy"
2361,"Mystery, Sci-Fi, Thriller"
2362,"Animation, Adventure, Comedy"
2363,"Comedy, Crime"
2364,"Action, Adventure, Sci-Fi"
2365,"Animation, Adventure, Comedy"
2366,"Horror, Mystery"
2367,"Comedy, Romance"
2368,"Crime, Drama, Mystery"
2369,"Comedy, Romance"
2370,"Action, Comedy, Crime"
2371,"Adventure, Comedy, Family"
2372,"Action, Drama, Sci-Fi"
2373,"Comedy, Drama, Romance"
2374,"Action, Sci-Fi"
2375,"Action, Drama, Fantasy"
2376,"Comedy, Drama"
2377,"Comedy, Family, Fantasy"
2378,"Action, Adventure, Drama"
2379,"Sci-Fi, Thriller"
2380,"Action, Comedy, Crime"
2381,"Animation, Action, Adventure"
2382,"Drama, Thriller"
2383,"Comedy, Drama, Family"
2384,"Biography, Drama, Sport"
2385,Comedy
2386,"Drama, Family, Fantasy"
2388,"Drama, Family"
2389,"Comedy, Romance"
2390,"Animation, Adventure, Comedy"
2391,"Action, Mystery, Thriller"
2392,"Romance, Sci-Fi, Thriller"
2393,"Drama, Romance"
2394,"Crime, Drama, Mystery"
2395,"Comedy, Fantasy, Romance"
2396,"Comedy, Romance"
2397,"Action, Adventure, Sci-Fi"
2398,"Action, Drama, Mystery"
2399,"Comedy, Romance"
2400,"Horror, Mystery, Thriller"
2401,"Comedy, Drama"
2402,"Comedy, Family"
2404,"Comedy, Drama"
2405,"Animation, Adventure, Comedy"
2406,"Comedy, Romance"
2407,"Comedy, Drama, Romance"
2408,"Biography, Drama, Family"
2409,"Action, Horror, Thriller"
2410,"Drama, Thriller"
2411,"Action, Adventure, Drama"
2412,"Comedy, Drama, Romance"
2413,"Horror, Mystery"
2414,"Action, Comedy, Crime"
2415,"Fantasy, Horror, Mystery"
2416,"Action, Sci-Fi, Thriller"
2417,"Adventure, Comedy, Sci-Fi"
2418,"Biography, Drama, Romance"
2419,Thriller
2420,"Comedy, Drama"
2421,"Comedy, Fantasy"
2422,"Action, Comedy, Crime"
2423,"Action, Drama, Thriller"
2424,"Action, Adventure, Fantasy"
2425,"Comedy, Drama, Romance"
2426,"Adventure, Comedy"
2427,"Crime, Drama"
2428,"Comedy, Drama, Romance"
2429,Drama
2430,"Drama, Horror, Mystery"
2431,"Comedy, Romance"
2432,"Drama, Thriller"
2433,Comedy
2434,"Action, Adventure, Fantasy"
2435,"Action, Crime, Thriller"
2436,"Action, Mystery, Thriller"
2437,"Drama, Fantasy, Romance"
2438,"Animation, Adventure, Comedy"
2440,"Action, Adventure, Fantasy"
2441,"Comedy, Drama"
2442,"Drama, Mystery, Thriller"
2443,"Fantasy, Horror, Thriller"
2444,"Action, Adventure, Drama"
2445,"Adventure, Comedy, Family"
2446,"Adventure, Comedy, Fantasy"
2447,"Action, Adventure, Horror"
2448,"Animation, Action, Adventure"
2449,"Drama, Mystery, Thriller"
2451,"Action, Adventure, Fantasy"
2452,"Action, Adventure, Drama"
2453,"Horror, Thriller"
2454,"Comedy, Horror"
2455,"Horror, Mystery, Sci-Fi"
2457,"Comedy, Drama"
2458,"Documentary, Adventure"
2459,"Comedy, Family"
2460,"Biography, Drama"
2461,"Comedy, Romance"
2462,"Drama, Romance"
2463,"Action, Drama, Sport"
2464,"Drama, Fantasy"
2465,"Comedy, Drama"
2466,"Documentary, Music"
2467,"Crime, Drama, History"
2468,"Drama, Romance"
2469,"Action, Fantasy, Thriller"
2471,"Comedy, Drama, Sport"
2472,"Comedy, Drama, Family"
2473,"Comedy, Romance"
2474,"Action, Adventure, Comedy"
2476,"Drama, War"
2477,"Comedy, Drama"
2478,Comedy
2479,Drama
2480,"Comedy, Drama, Romance"
2481,Comedy
2482,"Comedy, Drama, Romance"
2484,"Biography, Drama, Romance"
2485,"Comedy, Crime, Thriller"
2486,"Drama, Thriller"
2487,"Documentary, History"
2488,"Drama, Romance"
2490,Drama
2491,"Comedy, Drama"
2492,"Drama, Sport"
2494,Drama
2495,"Drama, History"
2496,"Comedy, Drama, Romance"
2497,"Action, Crime, Thriller"
2498,"Drama, Romance"
2499,"Comedy, Drama"
2500,"Drama, Horror, Thriller"
2502,"Action, Comedy, Drama"
2503,"Drama, Sci-Fi"
2504,"Drama, Romance"
2505,"Drama, Mystery, Thriller"
2507,Drama
2508,"Comedy, Drama"
2509,Comedy
2510,"Action, Adventure, Sci-Fi"
2511,Drama
2513,"Drama, Sport"
2516,"Drama, Romance"
2517,"Drama, Sci-Fi, Thriller"
2519,"Documentary, Biography, Sport"
2521,"Drama, Romance"
2522,"Action, Comedy, Crime"
2523,"Crime, Drama, Mystery"
2526,"Drama, Romance"
2527,"Adventure, Comedy, Western"
2529,"Biography, Drama, Thriller"
2530,"Drama, History"
2532,"Drama, Romance, Sci-Fi"
2534,"Biography, Crime, Drama"
2535,"Action, Comedy, Crime"
2536,Documentary
2537,"Biography, Crime, Drama"
2539,"Biography, Drama, War"
2540,Documentary
2542,"Action, Crime, Horror"
2543,"Action, Adventure, Comedy"
2544,"Drama, Romance"
2548,Drama
2552,"Action, Adventure, Drama"
2553,Drama
2555,"Action, Crime, Drama"
2556,"Biography, Drama, Music"
2557,"Action, Comedy, Horror"
2559,"Comedy, Drama"
2562,"Documentary, Family"
2563,"Comedy, Drama"
2565,"Drama, Fantasy, Romance"
2568,"Crime, Drama, Mystery"
2569,"Action, Biography, Crime"
2570,"Comedy, Drama, Romance"
2572,Drama
2574,"Drama, Romance"
2575,Drama
2576,"Action, Adventure, Drama"
2578,"Comedy, Drama, Romance"
2581,Drama
2584,Documentary
2586,Documentary
2587,Drama
2588,"Drama, History"
2589,"Drama, Family"
2591,"Action, Drama, History"
2594,Documentary
2595,"Biography, Drama, Romance"
2596,"Action, Comedy, Drama"
2598,Documentary
2599,"Drama, Romance, War"
2604,"Documentary, Biography, History"
2606,"Drama, Music"
2607,"Drama, Fantasy, Horror"
2611,Documentary
2612,"Documentary, Crime"
2616,"Comedy, Drama, Romance"
2618,"Action, Adventure, Western"
2621,"Drama, War"
2622,"Drama, Fantasy"
2623,"Documentary, Musical"
2625,"Drama, Musical"
2630,"Drama, Romance"
2632,"Drama, Thriller"
2633,"Comedy, Romance"
2636,Drama
2637,"Drama, History"
2638,Documentary
2641,Documentary
2642,"Comedy, Drama, Mystery"
2647,Drama
2648,"Biography, Drama, History"
2651,Documentary
2652,"Crime, Drama, Thriller"
2653,"Comedy, Mystery, Romance"
2656,"Drama, Romance"
2658,"Comedy, Crime, Drama"
2659,"Comedy, Fantasy, Horror"
2661,"Action, Crime, Drama"
2663,"Comedy, Drama, Mystery"
2664,"Comedy, Drama, Romance"
2667,"Documentary, Comedy"
2669,Documentary
2670,"Crime, Drama, Romance"
2671,"Biography, Crime, Drama"
2673,Documentary
2676,"Biography, Drama"
2677,"Biography, Comedy, Drama"
2680,"Documentary, Music"
2681,"Drama, Romance"
2683,"Biography, Drama"
2686,"Comedy, Drama, Family"
2688,"Comedy, Drama"
2691,Documentary
2693,"Documentary, Biography, Crime"
2694,"Animation, Adventure, Comedy"
2695,Documentary
2697,"Documentary, Comedy, Drama"
2698,"Comedy, Drama"
2699,"Documentary, News"
2704,"Comedy, Crime, Thriller"
2705,Drama
2706,Drama
2709,Drama
2711,"Drama, Fantasy, Romance"
2712,"Drama, Thriller"
2713,"Crime, Drama, History"
2714,"Comedy, Drama"
2715,"Action, Crime, Drama"
2716,"Biography, Drama"
2721,"Comedy, Drama, Romance"
2727,"Romance, Thriller"
2729,"Documentary, Biography, Drama"
2731,"Comedy, Romance"
2733,"Adventure, Horror, Mystery"
2736,Drama
2741,"Drama, Horror, Sci-Fi"
2742,"Comedy, Drama, Romance"
2743,Drama
2744,"Documentary, Biography, History"
2749,"Crime, Drama, Thriller"
2751,"Action, Crime, Drama"
2753,"Action, Comedy"
2755,Drama
2757,"Crime, Drama"
2758,Documentary
2759,"Documentary, Biography, History"
2760,"Comedy, Crime, Drama"
2761,"Crime, Horror, Mystery"
2762,"Drama, Romance"
2763,"Documentary, Biography"
2765,Documentary
2767,"Comedy, Drama, Romance"
2768,"Comedy, Romance"
2772,Comedy
2774,Drama
2775,"Documentary, Comedy, Drama"
2778,"Horror, Mystery, Thriller"
2779,"Action, Drama, History"
2780,"Comedy, Romance"
2782,Comedy
2784,Drama
2785,"Drama, Mystery, Romance"
2788,"Drama, Romance"
2790,"Comedy, Drama, Romance"
2791,Documentary
2794,Drama
2795,Drama
2796,Drama
2797,Drama
2799,Drama
2800,"Action, Drama, War"
2801,"Action, Adventure, Sci-Fi"
2802,Action
2803,"Action, Adventure, Sci-Fi"
2804,"Action, Adventure, Thriller"
2805,"Adventure, Fantasy"
2806,"Adventure, Drama, Fantasy"
2807,"Action, Adventure, Fantasy"
2808,"Animation, Adventure, Comedy"
2809,Comedy
2810,"Animation, Adventure, Comedy"
2811,"Animation, Adventure, Comedy"
2812,"Biography, Drama, History"
2813,"Action, Adventure, Comedy"
2814,"Drama, Western"
2815,"Animation, Adventure, Comedy"
2816,"Action, Adventure, Drama"
2817,"Drama, History, Musical"
2818,"Animation, Adventure, Comedy"
2819,"Action, Crime, Thriller"
2820,"Action, Comedy, Crime"
2821,"Biography, Drama, Thriller"
2822,"Comedy, Drama, Romance"
2823,"Adventure, Mystery, Sci-Fi"
2824,"Action, Thriller"
2825,"Drama, Romance"
2826,"Adventure, Drama, Fantasy"
2827,"Comedy, Drama"
2828,"Action, Adventure, Thriller"
2829,"Action, Adventure, Comedy"
2830,"Animation, Action, Adventure"
2831,"Drama, History, Thriller"
2832,"Drama, Thriller"
2833,"Comedy, Romance"
2834,Comedy
2835,"Action, Adventure, Thriller"
2836,"Action, Adventure, Fantasy"
2837,"Action, Thriller"
2838,"Comedy, Fantasy, Horror"
2839,"Comedy, Family"
2840,"Action, Adventure, Sci-Fi"
2841,"Action, Adventure, Thriller"
2842,"Comedy, Romance"
2843,"Action, Crime, Drama"
2844,"Action, Drama, Sci-Fi"
2845,"Action, Adventure, Sci-Fi"
2846,"Comedy, Music, Romance"
2847,"Adventure, Comedy, Drama"
2848,"Action, Drama, Sci-Fi"
2850,"Action, Fantasy, Horror"
2851,"Drama, Mystery, Romance"
2852,Comedy
2854,Comedy
2855,"Animation, Adventure, Comedy"
2856,"Action, Comedy, Romance"
2857,Comedy
2858,"Drama, Fantasy, Horror"
2859,"Horror, Mystery"
2860,Horror
2861,"Comedy, Drama, Family"
2862,"Action, Fantasy, Thriller"
2863,"Action, Adventure, Drama"
